image,mask_id,label,occluded,polygon_index,area,visible_fraction,match_score,rebuilt
target_dock,5,boat,1,16,2110,0.325166,1.0,False
target_dock,6,lifesaver,1,14,897,0.814714,1.0,False
target_dock,7,boat,1,13,15313,0.869267,1.0,False
target_dock,8,boat,1,12,8842,0.83636,1.0,False
target_dock,9,boat,1,9,2431,0.273115,1.0,False
target_dock,10,mountain,1,1,25466,0.978333,1.0,False
target_dock,11,boat,1,8,56,0.009996,1.0,False
target_dock,12,dock,1,7,193353,0.933554,1.0,False
target_dock,13,tree,1,6,11131,1.0,1.0,False
target_dock,14,boat,1,5,21356,1.0,1.0,False
target_dock,15,boat,1,4,12630,0.913893,1.0,False
target_dock,16,boat,1,3,3342,1.0,1.0,False
target_dock,17,boat,1,2,2502,1.0,1.0,False
target_dock,18,lifesaver,0,10,2425,1.0,1.0,False
target_dock,19,boat,0,15,38653,1.0,1.0,False
target_dock,20,boat,0,20,30986,1.0,1.0,False
target_driveway,4,plant,1,6,30,0.001146,1.0,False
target_driveway,5,house,1,8,161613,0.578003,1.0,False
target_driveway,6,window,1,9,598,0.017427,1.0,False
target_driveway,7,window,1,10,3837,0.801713,1.0,False
target_driveway,8,window,1,12,9927,0.345383,1.0,False
target_driveway,9,shrub,1,14,24466,1.0,1.0,False
target_driveway,10,window,1,15,7314,1.0,1.0,False
target_driveway,11,driveway,0,16,448742,0.999419,1.0,False
target_driveway,12,garage,0,0,17334,1.0,1.0,False
target_driveway,13,plant,0,2,14894,1.0,1.0,False
target_driveway,14,garage,0,7,33882,1.0,1.0,False
target_driveway,15,flag,0,13,2825,1.0,1.0,False
target_driveway,16,plant,0,17,2198,1.0,1.0,False
target_factory,1,chair,1,0,2473,0.11513,1.0,False
target_factory,2,cart,1,19,1914,0.129631,1.0,False
target_factory,3,machine,1,32,3236,0.863164,1.0,False
target_factory,4,chair,1,31,388,0.078654,1.0,False
target_factory,6,workstation,1,26,6447,0.426135,1.0,False
target_factory,7,workstation,1,24,20013,0.489387,1.0,False
target_factory,8,workstation,1,23,25938,0.808163,1.0,False
target_factory,9,window,1,20,13194,0.683414,1.0,False
target_factory,10,workstation,1,18,31464,0.462264,1.0,False
target_factory,11,toolbox,1,6,3028,0.210746,1.0,False
target_factory,12,box,1,17,6771,0.72332,1.0,False
target_factory,13,cart,1,16,90296,0.708126,1.0,False
target_factory,14,workstation,1,15,23073,0.986743,1.0,False
target_factory,15,workstation,1,14,131641,0.694316,1.0,False
target_factory,16,lamp,1,10,1899,0.243212,1.0,False
target_factory,17,workstation,1,9,38870,0.647877,1.0,False
target_factory,18,box,1,7,23262,0.74584,1.0,False
target_factory,19,chair,1,34,17270,0.991275,1.0,False
target_factory,20,picture,0,1,3150,1.0,1.0,False
target_factory,21,machine,0,2,6706,1.0,1.0,False
target_factory,22,chair,0,3,10525,1.0,1.0,False
target_factory,23,machine,0,4,1665,1.0,1.0,False
target_factory,24,box,0,5,24035,1.0,1.0,False
target_factory,25,trashcan,0,8,12123,1.0,1.0,False
target_factory,26,dog,0,12,6306,1.0,1.0,False
target_factory,27,lamp,0,13,1064,1.0,1.0,False
target_factory,28,box,0,21,3738,1.0,1.0,False
target_factory,29,toolbox,0,22,6343,1.0,1.0,False
target_factory,30,toolbox,0,27,18202,1.0,1.0,False
target_factory,31,lamp,0,28,2395,1.0,1.0,False
target_factory,32,lamp,0,30,1735,1.0,1.0,False
target_factory,33,machine,0,33,31328,1.0,1.0,False
target_field,3,mountain,1,3,22766,0.368567,1.0,False
target_field,4,mountain,1,4,175177,0.760921,1.0,False
target_field,5,hill,1,6,51452,0.627655,1.0,False
target_field,7,building,1,9,3211,0.379147,1.0,False
target_field,8,tree,1,11,2183,0.433565,1.0,False
target_field,10,hill,1,15,43414,0.145707,1.0,False
target_field,11,building,1,16,1108,0.568789,1.0,False
target_field,12,hill,1,18,81803,0.994444,1.0,False
target_field,13,building,0,2,3771,0.564352,1.0,False
target_field,14,vineyard,0,7,30636,1.0,1.0,False
target_field,15,tree,0,10,10050,0.994754,1.0,False
target_field,16,building,0,12,1564,1.0,1.0,False
target_field,17,tree,0,13,4576,0.983874,1.0,False
target_field,18,vineyard,0,17,229269,1.0,1.0,False
target_fireworks,1,buildings,1,4,82739,0.911102,1.0,False
target_fireworks,2,fireworks,1,8,65888,0.94459,1.0,False
target_fireworks,3,fireworks,1,11,57132,0.952184,1.0,False
target_fireworks,4,water,0,0,284069,1.0,1.0,False
target_fireworks,5,building,0,1,1543,1.0,1.0,False
target_fireworks,6,building,0,2,2432,1.0,1.0,False
target_fireworks,7,fireworks,0,3,48461,0.998887,1.0,False
target_fireworks,8,building,0,5,6366,1.0,1.0,False
target_fireworks,9,building,0,6,4893,1.0,1.0,False
target_fireworks,10,fireworks,0,7,25868,1.0,1.0,False
target_fireworks,11,fireworks,0,10,37881,1.0,1.0,False
target_fishingvillage,7,building,1,48,99,0.060219,1.0,False
target_fishingvillage,8,water,1,47,280287,0.868014,1.0,False
target_fishingvillage,11,church,1,42,6899,0.760639,1.0,False
target_fishingvillage,12,building,1,36,1555,0.510506,1.0,False
target_fishingvillage,13,hill,1,32,211130,0.651646,1.0,False
target_fishingvillage,14,building,1,31,3808,0.744186,1.0,False
target_fishingvillage,15,boat,1,30,4222,1.0,1.0,False
target_fishingvillage,16,building,1,29,8610,0.945115,1.0,False
target_fishingvillage,17,building,1,28,8877,0.826844,1.0,False
target_fishingvillage,18,building,1,26,3473,0.720839,1.0,False
target_fishingvillage,19,building,1,24,7669,1.0,1.0,False
target_fishingvillage,20,building,1,21,4921,1.0,1.0,False
target_fishingvillage,21,building,1,18,6774,1.0,1.0,False
target_fishingvillage,22,building,1,17,1595,0.553819,1.0,False
target_fishingvillage,23,building,1,15,2989,0.931443,1.0,False
target_fishingvillage,24,building,1,12,14740,0.922576,1.0,False
target_fishingvillage,25,building,1,55,9687,1.0,1.0,False
target_fishingvillage,26,car,0,1,543,1.0,1.0,False
target_fishingvillage,27,boat,0,2,10295,0.999224,1.0,False
target_fishingvillage,28,car,0,44,514,1.0,1.0,False
target_fishingvillage,29,boat,0,41,521,1.0,1.0,False
target_fishingvillage,30,boat,0,39,7222,1.0,1.0,False
target_fishingvillage,31,building,0,38,16218,1.0,1.0,False
target_fishingvillage,32,boat,0,34,348,1.0,1.0,False
target_fishingvillage,33,boat,0,33,377,1.0,1.0,False
target_fishingvillage,34,car,0,25,440,1.0,1.0,False
target_fishingvillage,35,car,0,23,442,1.0,1.0,False
target_fishingvillage,36,car,0,19,542,1.0,1.0,False
target_fishingvillage,37,building,0,14,5146,1.0,1.0,False
target_fishingvillage,38,building,0,13,6127,1.0,1.0,False
target_fishingvillage,39,boat,0,11,15047,1.0,1.0,False
target_fishingvillage,40,car,0,10,764,1.0,1.0,False
target_fishingvillage,41,boat,0,7,1071,1.0,1.0,False
target_fishingvillage,42,building,0,6,5668,1.0,1.0,False
target_fishingvillage,43,boat,0,5,4901,1.0,1.0,False
target_fishingvillage,44,car,0,52,643,1.0,1.0,False
target_forrest,1,tree,1,1,27621,0.905844,1.0,False
target_forrest,2,water,1,6,57292,0.769402,1.0,False
target_forrest,3,plants,1,7,52124,0.799963,1.0,False
target_forrest,4,tree,1,12,32978,0.39197,1.0,False
target_forrest,5,plants,1,17,227258,0.842049,1.0,False
target_forrest,6,tree,0,0,6556,1.0,1.0,False
target_forrest,7,tree,0,2,56790,1.0,1.0,False
target_forrest,8,tree,0,3,22934,1.0,1.0,False
target_forrest,9,plant,0,4,13119,1.0,1.0,False
target_forrest,10,rock,0,5,10034,1.0,1.0,False
target_forrest,11,tree,0,8,23051,1.0,1.0,False
target_forrest,12,plant,0,10,45987,1.0,1.0,False
target_forrest,13,tree,0,11,15301,1.0,1.0,False
target_forrest,14,tree,0,13,7322,1.0,1.0,False
target_forrest,15,rock,0,14,17424,1.0,1.0,False
target_forrest,16,plant,0,15,6153,1.0,1.0,False
target_forrest,17,tree,0,16,27078,1.0,1.0,False
target_gameroom_IDS01,1,chair,1,4,1012,0.067701,1.0,False
target_gameroom_IDS01,2,chair,1,6,3294,0.316002,1.0,False
target_gameroom_IDS01,3,stereo,1,7,14879,0.92704,1.0,False
target_gameroom_IDS01,4,banner,1,15,27214,0.644882,1.0,False
target_gameroom_IDS01,5,plaque,1,18,1383,1.0,1.0,False
target_gameroom_IDS01,6,cabinet,1,21,17050,0.508636,1.0,False
target_gameroom_IDS01,7,chair,1,24,2105,0.092151,1.0,False
target_gameroom_IDS01,8,chair,1,25,7553,0.73803,1.0,False
target_gameroom_IDS01,9,plaque,1,32,2037,0.442441,1.0,False
target_gameroom_IDS01,10,vent,1,34,5281,0.588609,1.0,False
target_gameroom_IDS01,11,island,1,35,41059,0.535641,1.0,False
target_gameroom_IDS01,12,lightswitch,0,0,508,1.0,1.0,False
target_gameroom_IDS01,13,bottles,0,1,9087,1.0,1.0,False
target_gameroom_IDS01,14,plaque,0,46,4223,1.0,1.0,False
target_gameroom_IDS01,15,ceiling_light,0,44,193,1.0,1.0,False
target_gameroom_IDS01,16,sink,0,43,645,1.0,1.0,False
target_gameroom_IDS01,17,plaque,0,42,2057,1.0,1.0,False
target_gameroom_IDS01,18,popcorn,0,41,13272,0.999473,1.0,False
target_gameroom_IDS01,19,lightswitch,0,39,490,1.0,1.0,False
target_gameroom_IDS01,20,ceiling_light,0,38,151,1.0,1.0,False
target_gameroom_IDS01,21,plaque,0,37,1816,1.0,1.0,False
target_gameroom_IDS01,22,picture,0,36,10186,0.996966,1.0,False
target_gameroom_IDS01,23,bottles,0,33,10707,1.0,1.0,False
target_gameroom_IDS01,24,ceiling_light,0,31,358,1.0,1.0,False
target_gameroom_IDS01,25,spine,0,30,19892,1.0,1.0,False
target_gameroom_IDS01,26,plaque,0,28,4760,1.0,1.0,False
target_gameroom_IDS01,27,ceiling_light,0,27,258,1.0,1.0,False
target_gameroom_IDS01,28,ceiling_light,0,26,184,1.0,1.0,False
target_gameroom_IDS01,29,ceiling_light,0,22,115,1.0,1.0,False
target_gameroom_IDS01,30,plaque,0,20,2448,1.0,1.0,False
target_gameroom_IDS01,31,phone,0,19,925,1.0,1.0,False
target_gameroom_IDS01,32,glasses,0,17,3006,1.0,1.0,False
target_gameroom_IDS01,33,picture,0,16,4208,1.0,1.0,False
target_gameroom_IDS01,34,flags,0,14,16024,1.0,1.0,False
target_gameroom_IDS01,35,plaque,0,13,1317,1.0,1.0,False
target_gameroom_IDS01,36,pool_table,0,12,82656,1.0,1.0,False
target_gameroom_IDS01,37,fridge,0,10,43391,0.771656,1.0,False
target_gameroom_IDS01,38,ceiling_light,0,9,15204,1.0,1.0,False
target_gameroom_IDS01,39,ceiling_light,0,8,214,1.0,1.0,False
target_gameroom_IDS01,40,clock,0,5,2392,1.0,1.0,False
target_gameroom_IDS01,41,disco_ball,0,3,5422,1.0,1.0,False
target_gameroom_IDS01,42,cabinet,0,2,14951,1.0,1.0,False
target_gameroom_IDS01,43,bottle,0,47,6057,1.0,1.0,False
target_garage,1,umbrella,1,2,4642,0.783724,1.0,False
target_garage,2,bag,1,3,7550,0.913933,1.0,False
target_garage,3,cabinet,1,15,8035,0.897364,1.0,False
target_garage,4,wagon,1,19,10769,0.779459,1.0,False
target_garage,5,door,1,20,149884,0.981713,1.0,False
target_garage,6,ball,1,22,746,0.853547,1.0,False
target_garage,7,bag,1,23,5324,0.902832,1.0,False
target_garage,8,ball,1,26,565,0.694103,1.0,False
target_garage,9,tool,1,27,7055,0.835702,1.0,False
target_garage,10,ball,1,34,747,0.963871,1.0,False
target_garage,11,bat,1,35,1053,0.638182,1.0,False
target_garage,12,ball,1,40,738,0.927136,1.0,False
target_garage,13,helmet,0,0,1793,1.0,1.0,False
target_garage,14,bat,0,24,1041,1.0,1.0,False
target_garage,15,broom,0,41,7128,1.0,1.0,False
target_garage,16,bat,0,39,1130,1.0,1.0,False
target_garage,17,tool,0,38,5129,1.0,1.0,False
target_garage,18,tool,0,37,2261,0.913905,1.0,False
target_garage,19,bag,0,36,2328,1.0,1.0,False
target_garage,20,air_pump,0,33,1802,1.0,1.0,False
target_garage,21,bag,0,32,11667,0.999914,1.0,False
target_garage,22,umbrella,0,31,1667,1.0,1.0,False
target_garage,23,helmet,0,30,1120,1.0,1.0,False
target_garage,24,paddle,0,29,1198,1.0,1.0,False
target_garage,25,bike,0,28,21593,0.996079,1.0,False
target_garage,26,ball,0,25,1266,1.0,1.0,False
target_garage,27,bag,0,21,13861,0.946531,1.0,False
target_garage,28,tool,0,1,2911,1.0,1.0,False
target_garage,29,ball,0,18,789,1.0,1.0,False
target_garage,30,machine,0,17,5971,1.0,1.0,False
target_garage,31,ball,0,16,649,1.0,1.0,False
target_garage,32,bike,0,13,19611,1.0,1.0,False
target_garage,33,cone,0,12,775,1.0,1.0,False
target_garage,34,tool,0,11,5514,0.999637,1.0,False
target_garage,35,ball,0,10,656,1.0,1.0,False
target_garage,36,bag,0,9,10606,1.0,1.0,False
target_garage,37,bike,0,8,27102,1.0,1.0,False
target_garage,38,ball,0,7,3938,1.0,1.0,False
target_garage,39,bat,0,6,970,1.0,1.0,False
target_garage,40,ball,0,4,1284,1.0,1.0,False
target_garage,41,bucket,0,42,2893,1.0,1.0,False
target_garden,1,flowers,1,0,1,0.000775,1.0,False
target_garden,2,flowers,1,18,223,0.042959,1.0,False
target_garden,3,flowers,1,29,2403,0.801534,1.0,False
target_garden,4,flowers,1,28,6524,0.573135,1.0,False
target_garden,5,bush,1,26,17830,0.66086,1.0,False
target_garden,6,flowers,1,21,12973,0.21742,0.999538,False
target_garden,7,flowers,1,20,4619,0.763976,1.0,False
target_garden,8,flowers,1,19,4055,0.674597,1.0,False
target_garden,10,flowers,1,2,8516,0.62858,1.0,False
target_garden,11,water,1,15,13497,0.416304,1.0,False
target_garden,13,tree,1,11,19300,0.673577,1.0,False
target_garden,14,plant,1,10,5516,0.697698,1.0,False
target_garden,15,flowers,1,9,6111,0.855523,1.0,False
target_garden,17,statue,1,6,1209,0.286833,1.0,False
target_garden,18,walkway,1,4,103227,0.678384,0.999884,False
target_garden,19,flowers,1,3,26760,0.629721,0.999851,False
target_garden,20,flower,0,1,42572,0.999272,0.999953,False
target_garden,21,bush,0,5,3024,1.0,1.0,False
target_garden,22,flower,0,8,13985,1.0,1.0,False
target_garden,23,tree,0,12,5995,1.0,1.0,False
target_garden,24,flowers,0,13,97956,1.0,1.0,False
target_garden,25,flowers,0,16,40999,0.986454,1.0,False
target_garden,26,tree,0,25,13758,1.0,1.0,False
target_garden,27,plant,0,27,4061,0.740383,1.0,False
target_garden,28,tree,0,30,8406,1.0,1.0,False
target_garden,29,flowers,0,31,1001,0.772973,1.0,False
target_garden,30,plant,0,33,7908,0.819482,1.0,False
target_garden,31,flowers,0,34,584,0.112611,1.0,False
target_garden,32,walkway,0,35,51241,1.0,1.0,False
target_grassland,1,building,1,4,4876,0.988045,1.0,False
target_grassland,2,bridge,0,1,7210,1.0,1.0,False
target_grassland,3,stick,0,2,809,1.0,1.0,False
target_grassland,4,sign,0,3,360,1.0,1.0,False
target_grassland,5,plant,0,5,5759,1.0,1.0,False
target_grassland,6,plant,0,7,2471,1.0,1.0,False
target_grassland,7,plant,0,9,3457,1.0,1.0,False
target_greenhouse,1,plant,1,4,2555,0.610952,1.0,False
target_greenhouse,2,plant,1,7,4553,0.170633,1.0,False
target_greenhouse,3,vase,1,10,3122,0.210363,1.0,False
target_greenhouse,4,plants,1,12,11882,0.968615,1.0,False
target_greenhouse,5,fan,1,15,3841,0.825666,1.0,False
target_greenhouse,6,plants,1,18,131695,0.633951,1.0,False
target_greenhouse,7,cobblestone,1,19,65258,0.95938,1.0,False
target_greenhouse,8,sink,1,20,8869,0.510769,1.0,False
target_greenhouse,9,plant,1,24,20022,0.985092,1.0,False
target_greenhouse,10,plant,0,0,64264,1.0,1.0,False
target_greenhouse,11,plant,0,1,89,0.019437,1.0,False
target_greenhouse,12,plant,0,2,27893,0.830396,1.0,False
target_greenhouse,13,plant,0,3,654,0.344029,1.0,False
target_greenhouse,14,plant,0,5,14207,1.0,1.0,False
target_greenhouse,15,plant,0,9,250,0.054825,1.0,False
target_greenhouse,16,plant,0,13,5845,0.334019,1.0,False
target_greenhouse,17,plant,0,14,8726,1.0,1.0,False
target_greenhouse,18,plant,0,16,4359,0.982199,1.0,False
target_greenhouse,19,plant,0,17,8603,1.0,1.0,False
target_greenhouse,20,plants,0,21,74028,1.0,1.0,False
target_greenhouse,21,plant,0,22,11752,1.0,1.0,False
target_greenhouse,22,plant,0,26,1642,1.0,1.0,False
target_hairsalon,1,car,1,0,900,0.453629,1.0,False
target_hairsalon,4,window,1,15,69746,0.809945,1.0,False
target_hairsalon,5,chair,1,16,5726,0.993063,1.0,False
target_hairsalon,6,mirror,1,17,108109,0.960986,1.0,False
target_hairsalon,7,mirror,1,19,38539,0.997464,1.0,False
target_hairsalon,8,hair_product,0,1,911,1.0,1.0,False
target_hairsalon,9,sign,0,4,10239,1.0,1.0,False
target_hairsalon,10,chair,0,5,9713,0.958362,1.0,False
target_hairsalon,11,chair,0,6,24529,1.0,1.0,False
target_hairsalon,12,hair_product,0,7,3492,1.0,1.0,False
target_hairsalon,13,chair,0,9,43570,1.0,1.0,False
target_hairsalon,14,flower,0,10,816,1.0,1.0,False
target_hairsalon,15,mirror,0,11,10899,1.0,1.0,False
target_hairsalon,16,pipe,0,12,3573,1.0,1.0,False
target_hairsalon,17,window,0,13,12142,1.0,1.0,False
target_hairsalon,18,hair_product,0,20,1514,1.0,1.0,False
target_hardwarestore,6,shelf,1,18,49403,0.523697,1.0,False
target_hardwarestore,8,tools,1,29,3765,0.073432,1.0,False
target_hardwarestore,10,ceiling_light,1,32,5766,0.641736,1.0,False
target_hardwarestore,13,shelf,0,30,342884,0.662523,0.999962,False
target_hardwarestore,14,boxes,0,2,18775,1.0,1.0,False
target_hardwarestore,15,tool,0,3,2693,1.0,1.0,False
target_hardwarestore,16,tool,0,37,3495,1.0,1.0,False
target_hardwarestore,17,hose,0,35,6392,1.0,1.0,False
target_hardwarestore,18,tool,0,33,23486,1.0,1.0,False
target_hardwarestore,19,tool,0,28,763,0.292002,1.0,False
target_hardwarestore,20,ceiling_light,0,27,3364,1.0,1.0,False
target_hardwarestore,21,tool,0,26,2588,1.0,1.0,False
target_hardwarestore,22,lantern,0,24,15044,1.0,1.0,False
target_hardwarestore,23,bags,0,23,36763,1.0,1.0,False
target_hardwarestore,24,lantern,0,22,5029,1.0,1.0,False
target_hardwarestore,25,tool,0,21,3106,1.0,1.0,False
target_hardwarestore,26,bottle,0,20,1209,1.0,1.0,False
target_hardwarestore,27,lantern,0,19,9018,1.0,1.0,False
target_hardwarestore,28,hose,0,17,6066,1.0,1.0,False
target_hardwarestore,29,fan,0,16,19852,1.0,1.0,False
target_hardwarestore,30,wheelbarrow,0,13,23285,1.0,1.0,False
target_hardwarestore,31,tool,0,12,2300,1.0,1.0,False
target_hardwarestore,32,lantern,0,10,9357,1.0,1.0,False
target_hardwarestore,33,fan,0,7,5627,1.0,1.0,False
target_hardwarestore,34,tools,0,6,29405,1.0,1.0,False
target_hardwarestore,35,tool,0,4,4003,1.0,1.0,False
target_hardwarestore,36,lantern,0,39,6235,1.0,1.0,False
target_heliport,1,building,1,0,5647,0.748244,1.0,False
target_heliport,2,bridge,1,1,744,0.063104,1.0,False
target_heliport,3,buildings,1,2,15508,0.854859,1.0,False
target_heliport,4,boat,1,4,1115,0.940135,1.0,False
target_heliport,5,water,1,8,37644,0.858218,1.0,False
target_heliport,6,building,1,13,5777,0.47438,1.0,False
target_heliport,7,tree,1,18,10471,0.813471,1.0,False
target_heliport,8,building,1,20,10267,0.711849,1.0,False
target_heliport,9,buildings,1,23,17447,0.879075,1.0,False
target_heliport,10,buildings,1,24,12136,0.962793,1.0,False
target_heliport,11,building,1,27,2345,0.625667,1.0,False
target_heliport,12,building,1,28,7513,0.918797,1.0,False
target_heliport,13,pavement,0,10,480338,0.917038,1.0,False
target_heliport,14,antenna,0,3,2005,1.0,1.0,False
target_heliport,15,helicopter,0,5,20929,1.0,1.0,False
target_heliport,16,car,0,6,1183,1.0,1.0,False
target_heliport,17,box,0,7,3031,0.999341,1.0,False
target_heliport,18,boat,0,9,525,1.0,1.0,False
target_heliport,19,barrel,0,12,1727,1.0,1.0,False
target_heliport,20,equipment,0,14,8138,1.0,1.0,False
target_heliport,21,boat,0,15,1713,1.0,1.0,False
target_heliport,22,boat,0,16,734,1.0,1.0,False
target_heliport,23,building,0,17,13416,0.984155,1.0,False
target_heliport,24,equipment,0,19,1142,1.0,1.0,False
target_heliport,25,boat,0,21,52,0.058757,1.0,False
target_heliport,26,equipment,0,22,935,1.0,1.0,False
target_heliport,27,equipment,0,25,746,1.0,1.0,False
target_heliport,28,building,0,26,6954,1.0,1.0,False
target_highway,2,street,1,36,179173,0.797086,1.0,False
target_highway,3,car,1,31,7,0.004274,1.0,False
target_highway,4,divider,1,28,7226,0.413292,1.0,False
target_highway,6,street,1,26,6028,0.563997,1.0,False
target_highway,7,street,1,24,5247,0.650993,1.0,False
target_highway,8,bridge,1,22,12212,0.923752,1.0,False
target_highway,9,car,1,4,1222,0.725223,1.0,False
target_highway,10,sign,1,21,676,0.917232,1.0,False
target_highway,11,street,1,18,7886,0.503576,1.0,False
target_highway,12,car,1,15,583,0.244547,1.0,False
target_highway,13,car,1,12,893,0.87037,1.0,False
target_highway,14,car,1,10,4223,0.677088,1.0,False
target_highway,15,sign,1,6,106,0.80916,1.0,False
target_highway,16,car,1,5,873,0.34948,1.0,False
target_highway,17,divider,1,37,13334,0.578055,1.0,False
target_highway,18,sign,0,0,213,1.0,1.0,False
target_highway,19,sign,0,1,16510,1.0,1.0,False
target_highway,20,car,0,34,687,1.0,1.0,False
target_highway,21,car,0,32,3501,1.0,1.0,False
target_highway,22,car,0,30,23260,1.0,1.0,False
target_highway,23,sign,0,29,129,1.0,1.0,False
target_highway,24,flag,0,25,785,1.0,1.0,False
target_highway,25,car,0,20,841,1.0,1.0,False
target_highway,26,car,0,19,4263,1.0,1.0,False
target_highway,27,car,0,17,988,1.0,1.0,False
target_highway,28,car,0,16,5277,1.0,1.0,False
target_highway,29,sign,0,13,85,1.0,1.0,False
target_highway,30,lightpole,0,11,5787,1.0,1.0,False
target_highway,31,car,0,9,3121,0.262445,1.0,False
target_highway,32,car,0,8,632,1.0,1.0,False
target_highway,33,sign,0,7,107,1.0,1.0,False
target_highway,34,lightpole,0,2,1067,1.0,1.0,False
target_highway,35,car,0,35,39938,1.0,1.0,False
target_hospital,1,curtain,1,1,112195,0.728695,1.0,False
target_hospital,2,chair,1,3,26556,0.532472,1.0,False
target_hospital,3,curtain,1,5,32717,1.0,1.0,False
target_hospital,4,light,1,7,28349,0.993273,1.0,False
target_hospital,5,bed,1,9,130619,0.546594,1.0,False
target_hospital,6,bassinet,1,13,160634,0.983289,1.0,False
target_hospital,7,flower,0,0,9502,1.0,1.0,False
target_hospital,8,dispenser,0,2,3559,1.0,1.0,False
target_hospital,9,food,0,6,9659,1.0,1.0,False
target_hospital,10,box,0,8,1716,1.0,1.0,False
target_hospital,11,machine,0,10,34174,1.0,1.0,False
target_kitchen_IDS01,3,toaster,1,51,3,0.000934,1.0,False
target_kitchen_IDS01,5,cabinet,1,43,36345,0.387316,1.0,False
target_kitchen_IDS01,6,chair,1,42,4420,0.098126,1.0,False
target_kitchen_IDS01,7,cabinet,1,37,21977,0.511998,1.0,False
target_kitchen_IDS01,8,chair,1,36,4771,0.095431,1.0,False
target_kitchen_IDS01,9,dishwasher,1,34,8029,0.3345,1.0,False
target_kitchen_IDS01,12,stove,1,28,9844,0.300801,1.0,False
target_kitchen_IDS01,13,table,1,26,54819,0.460428,1.0,False
target_kitchen_IDS01,14,napkin,1,25,750,0.363196,1.0,False
target_kitchen_IDS01,15,chair,1,23,4896,0.0903,1.0,False
target_kitchen_IDS01,16,bowl,1,22,28,0.018457,1.0,False
target_kitchen_IDS01,17,basket,1,18,1888,0.445283,1.0,False
target_kitchen_IDS01,18,plate,1,16,1684,0.73957,1.0,False
target_kitchen_IDS01,19,plate,1,14,1735,1.0,1.0,False
target_kitchen_IDS01,20,counter,1,13,32625,0.618085,1.0,False
target_kitchen_IDS01,21,plant,1,8,22281,0.642067,1.0,False
target_kitchen_IDS01,22,drawer,1,55,30722,0.946515,1.0,False
target_kitchen_IDS01,23,microwave,0,0,14069,0.974712,1.0,False
target_kitchen_IDS01,24,blender,0,31,3226,1.0,1.0,False
target_kitchen_IDS01,25,chair,0,54,54456,1.0,1.0,False
target_kitchen_IDS01,26,plate,0,53,658,0.374502,1.0,False
target_kitchen_IDS01,27,bowl,0,52,1710,1.0,1.0,False
target_kitchen_IDS01,28,phone,0,49,2089,1.0,1.0,False
target_kitchen_IDS01,29,chair,0,48,37076,0.996479,1.0,False
target_kitchen_IDS01,30,utensil,0,47,462,1.0,1.0,False
target_kitchen_IDS01,31,utensil,0,46,757,1.0,1.0,False
target_kitchen_IDS01,32,paper_towel,0,45,1684,1.0,1.0,False
target_kitchen_IDS01,33,kettle,0,41,1562,1.0,1.0,False
target_kitchen_IDS01,34,kettle,0,40,1996,1.0,1.0,False
target_kitchen_IDS01,35,plant,0,39,6730,0.964598,1.0,False
target_kitchen_IDS01,36,sink,0,35,4255,0.982452,1.0,False
target_kitchen_IDS01,37,cabinet,0,33,32063,0.997077,1.0,False
target_kitchen_IDS01,38,knife,0,29,1511,1.0,1.0,False
target_kitchen_IDS01,39,chair,0,2,55675,1.0,1.0,False
target_kitchen_IDS01,40,cabinet,0,27,100938,0.996141,1.0,False
target_kitchen_IDS01,41,window,0,24,26653,1.0,1.0,False
target_kitchen_IDS01,42,towel,0,21,3312,1.0,1.0,False
target_kitchen_IDS01,43,basket,0,20,4556,1.0,1.0,False
target_kitchen_IDS01,44,bottle,0,17,3907,1.0,1.0,False
target_kitchen_IDS01,45,plant,0,15,2748,1.0,1.0,False
target_kitchen_IDS01,46,container,0,12,4327,1.0,1.0,False
target_kitchen_IDS01,47,ceiling_light,0,11,1479,1.0,1.0,False
target_kitchen_IDS01,48,napkin,0,10,483,1.0,1.0,False
target_kitchen_IDS01,49,drawer,0,9,4672,1.0,1.0,False
target_kitchen_IDS01,50,coffee_maker,0,7,5462,1.0,1.0,False
target_kitchen_IDS01,51,utensil,0,6,641,1.0,1.0,False
target_kitchen_IDS01,52,utensil,0,4,654,1.0,1.0,False
target_kitchen_IDS01,53,napkin,0,56,1930,1.0,1.0,False
target_laboratory_IDS01,2,counter,1,29,100684,0.532356,1.0,False
target_laboratory_IDS01,3,sink,1,22,642,0.021912,1.0,False
target_laboratory_IDS01,4,fridge,1,17,2694,0.296892,1.0,False
target_laboratory_IDS01,5,wire,1,2,2455,0.290361,1.0,False
target_laboratory_IDS01,6,machine,1,15,46935,0.965363,1.0,False
target_laboratory_IDS01,7,cabinet,1,14,17646,0.49423,1.0,False
target_laboratory_IDS01,8,poster,1,12,6510,1.0,1.0,False
target_laboratory_IDS01,9,counter,1,11,5259,0.464658,1.0,False
target_laboratory_IDS01,10,canister,1,9,13614,0.971318,1.0,False
target_laboratory_IDS01,11,machine,1,8,66489,0.911595,1.0,False
target_laboratory_IDS01,12,counter,1,33,106879,0.83406,0.999953,False
target_laboratory_IDS01,13,ceiling_light,0,1,3231,1.0,1.0,False
target_laboratory_IDS01,14,fire_extinguisher,0,18,1684,0.994684,1.0,False
target_laboratory_IDS01,15,ceiling_light,0,28,3331,1.0,1.0,False
target_laboratory_IDS01,16,fax,0,27,2938,1.0,1.0,False
target_laboratory_IDS01,17,fire_sprinkler,0,26,284,1.0,1.0,False
